tag_id,tag,frequency,modelCount,wordCount,models,prompts,extraction_run_id
3ff6fff1-6795-5ca4-9928-7aad92678a35,good dishes,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
5c2fe59d-b0cb-57be-9604-ad6d8f4785e1,good for sharing,20,3,3,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
faa6bd9f-cecf-5422-8ae5-7676641724e2,good margarita,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2245632d-19ca-59e3-a4d9-eb42ac230070,good value for money,20,3,0,"claude,gemini,grok","anti_hallucination,minimal",week2_run_20251223_191104
cd12298e-62e3-59ec-8b0f-54ff3ce74068,great decor,20,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
7d9a77b2-9d95-5f68-b8a2-60d7041259ba,great fish tacos,20,3,3,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
5bc2232f-d371-56b3-8cae-0073df0fbe1d,great pasta,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
a7491219-628a-5c5c-ae47-77fe8d896748,green salsa,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
4eb86d48-606c-529e-a2ce-5f49d0e0673f,halloween design,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
62d6214b-2ae4-5b40-8306-d60a83a4afe3,hamburgers,20,4,1,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
63875827-6c17-5948-8819-56838fe24660,happy hour menu,20,3,0,"claude,gemini,grok","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
01977215-5720-56cd-ab04-2737dd97af9f,helpful servers,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
447357ee-63a9-57e8-9f11-c322a70656d2,hot food,20,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
9e4048a6-7b45-56f6-8451-7f7ebc74102c,italian restaurant,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
15323810-a53f-5b4c-b688-d7a0bc8a1273,korean pastries,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
fcd53828-46c5-5c07-af34-ceb4af8c0aa8,lavender coffee,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
113dc6b3-8cbf-5b11-aa52-928dc2bd1c4b,least tasty,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
45e1562d-e79a-5098-803b-2eef8e5ac00c,lovely barista,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
087e97f3-b2e3-5ab9-9180-01162641680a,lovely environment,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
197c91ab-7e4f-50e4-964f-3fde982926f9,lunch or dinner,20,3,3,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
11fb1a88-4eb8-50f6-8ac5-552f84329fb8,made to order eggs,20,4,4,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0ae4612e-3023-5d08-a13a-e58a416fdcb7,makeup,20,2,1,"gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
cf4bc3f3-b666-5330-8157-e579b053c6eb,mediocre portions,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
07e2527c-b609-5dbd-94ad-2389ba14a673,mezcal tastings,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
47d0cf25-abac-51b0-86e3-018821b149a1,milkshakes,20,4,1,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
97659b5a-f235-5710-8f52-d7a06ad43771,modern mexican ambiance,20,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
686d7f7b-e262-5cfd-aaee-e8da0b6a0209,modern twist,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
68cb4786-04b9-5926-b81f-486a79f2d587,morita chicken burger,20,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
bc331ca2-ac31-5254-b60b-d9a6e7cfea22,natural beverages,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
75ff9fff-9cf2-55e5-a8c1-1e4ea516786e,natural lemonade,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2f584b71-06ca-59f1-ab90-b150b4a1f3bb,next to hostel,20,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
03a61be9-9d83-5db6-b0b4-d57fd3e60eb0,nice interior,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
61cf102b-57f8-5038-845c-9e95533306b7,no wasabi,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
52d38452-7af2-53ae-9f38-5ca4c30341dd,nutella empanada,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
41e438c6-d03e-5e75-b428-e405c6a21655,nuts,20,4,1,"claude,gemini,grok,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
3ea561e4-9004-52f0-8417-952ef74f7806,original drinks,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
97d20ad3-1a9f-53c8-a390-758e3f7a701a,out of ingredients,20,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
10992c9e-4fd7-5fbb-8ae0-3665b3172d7a,outstanding design,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
466d2a78-4296-56a5-8f63-c92834e0c63f,payment issues,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
e44fbb6d-988d-53e1-9253-ff03065d8cb8,pepperoni pizza,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
012fe4f3-e05d-58ee-946d-58391c005782,perfect salsa,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
62e2f8bd-7a98-586f-9b8e-679bcf77ec23,personable service,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
7c4d7f24-a2a8-5718-bc4f-043f757f7b0f,poor italian food,20,3,3,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
cac0c928-00bf-5d24-b23d-268585425db3,pre-book recommended,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
3cbedc63-a27f-51d7-ae25-dceb45daf17a,pricey food,20,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
8291feac-1421-57d0-a0ff-34d41de44bf4,prime rib sandwich,20,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
8babcbae-2e77-5b47-b7a4-40571e413602,pumpkin pie latte,20,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
4e29590a-4462-5ad8-81d6-6b2589448636,quick delivery,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
a99c9f79-035a-5266-a613-df9a8bc0ebf4,relaxed environment,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
281d596a-45ca-5ae8-b7d0-b3fd3d085a73,remote work friendly,20,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
579eb671-0b18-5c25-b589-21c366dabc34,respectful team,20,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
3cbb35ad-ed94-5e1d-a3a8-48f0fe784b1d,rooftop seating,20,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
b7e028af-1b94-5071-bafb-b50bc87aef33,sausage pepperoni mushrooms,20,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
06b038af-fea1-503d-9afd-d42fc8798249,street parking,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
762e3921-c346-5d86-88ab-f10d0337a427,terrible staff,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
c8e5d55b-c61a-50b9-9e7d-0198a77159c1,tostada de cecina,20,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2dc91ac1-b8cb-5e40-b49a-2b9f4b3431cb,trendy restaurant,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
6fe19053-78aa-53c9-b8b6-8c782593f479,uncomfortable seats,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
fd8fb735-5a20-569a-a84e-e8eee86b4207,walnut pie,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
047e5d43-5e5f-5a0a-8cc6-bf8514ed0ad1,wild boar ribs,20,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
078807b1-4952-5e6c-a443-4be68555992b,2-for-1 deal,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
3f9027f9-858a-584b-a079-c323bf453c67,alambre,19,4,1,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
baf1a151-1791-5a01-967f-0046038400d8,american bbq,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
9d8e88eb-68fd-55bb-8b71-c35d288bd1c1,ample space,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
13b56af4-9d7c-51df-b3aa-3e9cbb0f9872,authentic atmosphere,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
19fb60ef-2a95-5f50-9699-83749c21e08c,automatic gratuity,19,2,2,"gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
7e33c022-5082-58a0-bbc5-c99ac56d1334,bad fries,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
d6ed1d2e-0533-564d-a098-8ae6c3d72358,balcony seating,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
bc76e172-691e-5b09-a6a2-e241ab08d0aa,beautiful trees,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
bee9e381-086a-5801-b15f-0e8709fd2832,beef dishes,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
ca68d34b-3c13-5f20-a73a-06a81c585d85,berry smoothie,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
c47c096d-8d0f-51dc-9205-2cf02343af95,best eggs,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
47d1ea54-6d5e-599d-bd18-7d438dd6910e,best restaurant,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
41be50e3-2a11-5d36-b5ad-c09cda022d28,big screen sports,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
5f287986-5c3d-5694-859e-bb062ee249b0,bland charro beans,19,3,3,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
f6f269c9-a25d-5ba8-a77e-4899ecb45953,bland dishes,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
d19362b6-a06e-5a1f-934e-6005b036d074,brekky muffuletta,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
33d1175d-a265-5c72-9b53-1053fcf17ff8,brussel sprouts,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
3dc26676-fc4b-5f10-841a-a1bfbe719e7b,chocolate dessert,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
fb611953-31ed-5001-be3d-fa0a29fcc71e,city center,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
4a7d33db-d111-5b8b-9b30-61a3601e1a76,cold pressed juices,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
e6e81145-676d-5280-8d00-9a35db253f6b,complimentary chocolates,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
5f603174-9b8d-53e7-ae30-d8ce52edb11e,complimentary croquette,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
4853a623-8d1b-5c6b-bf40-f68ab0a953c4,connected rooms,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
051f92c2-5826-5f10-b0ea-d05f2315d132,consistent experience,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
3ecf3207-670e-5141-8f18-62bd396d662b,cool art,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
1a4a4e3a-8549-5ff5-9b67-0843e195b01b,cool space,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0de8bd96-cb4b-5dd2-9c7d-93dd30671caf,crafted cocktails,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
0e12adc1-0a76-534a-9bd0-fe2451b40357,crowded weekends,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
ee9086b8-fcef-50ed-b60b-c7f0658147a5,declining food quality,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
3a26dda6-ebf7-5cc8-a270-38519ea4d8f3,delicious frozen yogurt,19,3,3,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
d03b75bf-26f4-5cb9-b3e3-36722d4cbd1b,delicious sandwiches,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
db995663-1361-5ffa-bd82-691962562b90,delicious steak tips,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
eb4a9c4c-e5f1-5309-92df-6c5cc176bd5c,delightful place,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
4c371715-71cf-5aed-aeea-aa3c03f6f34a,delightful spot,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
dde4f910-d2bf-59d7-8bc9-895d9bb351d7,disappointed,19,2,1,"grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
63cf7fb1-a40a-5d23-93d6-6307ea1027a4,drive-thru,19,4,1,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
ca558258-f5c7-5fca-9dfc-b279dc3eabba,drive-thru service,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
1b794019-4860-5d0c-b135-d9780b98b922,espresso martinis,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
42720b90-147f-5f6f-9dd6-87d9edcd33b6,european bistro vibe,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
6aa49200-ebc4-5f8c-b786-a72d0219e1bb,expensive price,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
7d8678da-efb6-5ef8-b474-f96d3d33cff8,fabada,19,4,1,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
ff749af1-21c4-5a53-84e7-b846250e4e9b,family breakfast,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
3964598a-8023-5624-b6b2-1f01b006c1a5,fantastic coffee,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
14b91b29-d71d-5a4a-909a-0636f89c4131,fantastic drinks,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2c386941-70e8-559b-a68f-51a8565644db,fast wi-fi,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
40037ad2-7822-5864-bdde-a14e87aaae04,feels like home,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
b87dbaa4-cbaa-5ca5-8415-3f4096b34200,fish burrito,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
1c05b33b-31cf-5190-8734-ea37fe3e4007,fluffy pancakes,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
37690373-904a-5468-88b4-ee044f232f8d,french onion soup,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
d288b78d-ed4b-560d-8b50-936441c99276,fresh air,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
dc75d54e-7d25-565a-942c-d1f4659d62a9,fresh pasta,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
ddabc094-72d0-59f9-8acf-29a7e3fbd737,freshly made bread,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
a2982497-8167-5caf-af4e-ec8026705684,fruit cocktails,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
7ff1bff1-34a8-59fa-af1b-b1d4fc4d4de0,gluten free options,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
4ed7365a-1826-5570-8e11-fc6ce2e284dc,good bbq sauce,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
6011ef59-9eba-5e6f-ba34-50d003ec856d,good quality food,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
73064afd-9737-50a8-b340-d0295294bf16,great chef,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
175396d6-e89d-5a56-a032-d8d3229b3173,great concept,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
5a72e510-773e-53e5-89d6-b7d61438a200,grilled cheese sandwich,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
7e075e88-db0e-56ec-9c9d-5df8f7c2dbb6,hidden location,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
6989b004-95a6-5ea0-9247-671f7485c59f,huge tacos,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
f1a65684-5476-5be5-ab78-b38f2c641caa,impeccable hospitality,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
399c2fb8-7f6b-509b-8458-154284023c7b,incredible cheesecake,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
d30ca9a4-1ee3-57f4-b519-7289cc46ee4c,incredible dessert,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
1b5b5f8f-ae8f-5cb2-991b-74c1af64c10c,informative staff,19,2,0,"gemini,grok","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
4d053d6c-416a-5fcf-af0a-2a5d027cafcd,instagrammable,19,3,1,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
4bcaa8cb-656d-59b8-a61b-2a88b6c4255c,intriguing drinks,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
1b28e836-cbdb-5a4b-8b1f-9e6261e9ed9e,jamaica drink,19,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
494ce30f-8c22-5f31-a8a7-c61cc83a78b6,knowledgeable waiter,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
c38b7aa4-a5d4-5ce4-8802-11b5e7b532bb,late night snacks,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
14c02519-0db2-59ad-8bf6-e9d61efbaea9,limited options,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
e8e4f89f-bc16-591a-beb3-d10c6c799fc7,live bands,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
474e49a5-579b-5b74-98d2-5c2dec7ac456,lobster rolls,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
f8cedd46-a62b-574b-8b3b-4598e2798981,lots of flavor,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
ea251542-13b6-57a4-8737-c4184ba8f152,macha sauce,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
b66f703c-3a03-5650-b34c-d49e426482ef,matcha tea,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
4141403c-4f97-52dd-872b-765608e58805,modern cocktails,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
1bfdac43-dd20-5906-bb32-e77500af106c,moroccan tea,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
06d05a37-2a3b-5c52-bee1-315f11e5f6e3,mushroom nigiri,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
324a231b-6b4f-5d6b-b767-11e26449bc47,natural shaved ice,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
c8e29f3b-aa37-59b8-bdde-3e24204baa3a,new location,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
a88385c0-867c-5335-a88d-3fb777fbdb50,nice employees,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
32e9568d-ec21-5622-a74f-4b6a6552272a,no hot coffee,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
777019fc-0bc7-5995-8a09-bade3adc6349,no regular coffee,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
d16adf5e-f1e6-5736-9ae8-e598a65d4600,non-alcoholic options,19,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
5164b21f-2e2a-5b3b-bffa-c095da0621c5,oozing cheese,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
26e827de-0f20-54a6-b17e-5f1cf3e157b9,orange wine,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
3e3dee67-548f-5c00-88e1-60bd26c3703f,order errors,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
b4e64739-7036-5752-bc05-eb36aa4a8064,order mix-up,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
ca20adba-a192-5a5f-8cfe-87d1047ba339,outstanding flavors,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
f687f08a-758c-52f3-ac59-1934eb3f243e,oyster appetizer,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
009e643a-502b-559d-a5ec-a21cb40fa3c2,parking assistance,19,2,2,"gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
d9ec4b51-b9d6-5284-b4f2-a9ec6b2cc003,perfect music volume,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
917d005d-0087-5b23-942d-843022d017e0,perfect noodles,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
b7e3d13c-41e0-5332-82ec-5d0a20e79f1e,perfectly cooked eggs,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
d0597b0c-f616-5efc-9d52-4cbefb6df450,picnic tables,19,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
812323a2-5a9b-5083-98c6-e8d2ee34113b,plentiful portions,19,2,2,"gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
5ae523a6-1dcc-5522-b8cf-8c3400841e90,plush seating,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
99a587e6-29ff-58e1-8c87-ecc2dc029106,poor quality control,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
8bccba87-887d-55ec-960b-75e90636a310,pre-sweetened matcha,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
3925365e-fab3-50b6-80e8-3f7826004958,price increase,19,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
59fc7129-3f3c-53a8-9b80-c6685a803c64,protein crazy,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
50b9f182-b47b-5708-bfad-24ca678e671a,quality bread,19,3,0,"claude,gemini,grok","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
6cc6723f-e4e1-5639-bfc0-5ab4b6fc754a,quiet ambience,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
466a558b-5a5d-5617-b191-d1bafaa2e059,rancid pork rinds,19,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
6f23b5ad-5477-547a-8ebf-dbbfe531dcf2,relaxing ambiance,19,3,2,"claude,gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
f5e9aa73-45e3-5f09-90cb-8ea8329ba6d4,relaxing experience,19,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
